State,Total Renewable (%),Total Non-Renewable (%),energy_consumption (trillion btu),consumption_per_capita (btu),co2_emission (million metric tons),Total Energy Price per Million Btu,Total Energy Expenditure Million Dollars,Energy Expenditure per Capita Dollars,Energy Expenditures as Percent of GDP Percent,Average Retail Price of Electricity to Residential Sector(cents/kWh),Gasoline Prices Dollars per Million Btu,Gasoline Expenditures Million Dollars,Gasoline Expenditures per Capita Dollars,Petroleum Prices Dollars per Million Btu,Petroleum Expenditures Million Dollars,Natural Gas Prices Dollars per Million Btu,Natural Gas Expenditures Million Dollars,Coal trillion btu,Natural Gas trillion btu,Crude Oil trillion btu,Nuclear Electric Power trillion btu,Biofuels trillion btu,Wood and Waste trillion btu,Other trillion btu, total e,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,PEOPCOLOR,LOWINCOME,UNEMPLOYED,LESSHS,UNDER5,OVER64,RSEI_AIR,PRE1960,PNPL,PRMP,PTSDF,UST,PWDIS,D2_RSEI_AIR,D5_RSEI_AIR,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80,EXCEED_COUNT_80_SUP,PM25,OZONE,DSLPM,CANCER,RESP,D2_PM25,D5_PM25,D2_OZONE,D5_OZONE,D2_DSLPM,D5_DSLPM,D2_CANCER,D5_CANCER,D2_RESP,D5_RESP,P_DEMOGIDX_2,P_DEMOGIDX_5,P_PEOPCOLORPCT,P_LOWINCPCT,P_UNEMPPCT,P_LINGISOPCT,P_LESSHSPCT,P_UNDER5PCT,P_OVER64PCT,P_PM25,P_OZONE,P_DSLPM,P_CANCER,P_RESP,P_PNPL,P_PRMP,P_PTSDF,P_UST,P_PWDIS,P_D2_PM25,P_D5_PM25,P_D2_OZONE,P_D5_OZONE,P_D2_DSLPM,P_D5_DSLPM,P_D2_CANCER,P_D5_CANCER,P_D2_RESP,P_D5_RESP,DEMOGIDX_2,DEMOGIDX_5,PRE1960PCT
georgia,11.6,88.4,2833.5,262.7,124.1,19.77,38650,3583,5.59,14.62,22.06,12455,1155,21.18,20461,6.69,5137,0.0,0.0,0.0,354.7,1.9,235.1,79.4,671.1,10625615.0,10356895.0,7075856.0,3885371.0,4375039.0,5274596.0,5162942.0,3335402.0,290843.0,831989.0,643718.0,1479832.0,4253685.427179967,544678.0,177.89175547321753,1052.7575709987238,1247.6189112101672,6197.472236284986,405.80188253475,57794.75520184763,20444.24035995324,149486624386.0,4418360134.0,18.0,293.0,10015.0,9005.0,9.616621345312476,63.9584377911143,0.2788068661027299,35.395114942528735,0.4389727011494253,34.277363726575416,12.21650021676304,26.94700753672012,9.297723706304394,23.57321044564807,7.885509846702074,30.63972000405937,10.648847676998212,32.30414463164199,11.416738407619098,58.37625178826895,53.55722460658083,58.757510729613735,54.21173104434907,47.87160228898426,33.658440629470675,53.051859799713874,51.14878397711016,41.831545064377686,82.3919742027947,64.16768183446793,54.43067528735632,71.96623563218391,76.38936781609195,32.83369098712446,47.81151645207439,34.57689556509299,48.29738445001792,36.41487068965517,75.06485130777499,74.73916159082766,65.85811537083482,64.40451451092798,57.56545064377682,54.68347639484978,78.8422746781116,79.20565092989986,78.52467811158799,79.21638054363376,0.4056579251989212,0.1463558403856116,0.1244967187721067
hawaii,22.8,77.2,270.8,187.1,17.3,32.69,6347,4386,6.97,41.74,34.63,1707,1179,20.08,4398,40.23,103,0.0,0.0,0.0,0.0,0.7,4.6,26.1,31.4,1453498.0,1414718.0,1020422.0,478413.0,556937.0,717453.0,1143282.0,304961.0,37152.0,74468.0,87767.0,268789.0,221716.4335097056,83627.0,43.05716831455116,55.6927906249487,383.4994104024568,1501.038543280714,10674.71706810046,7263.808138921447,1634.0704586910813,16634147169.0,11777652105.0,3.0,22.0,991.0,290.0,,,0.114438389350348,13.529002320185617,0.1418329466357308,,,,,10.63514296813666,2.5533106397548804,1.348531714867679,0.303010196329718,1.156863495019523,0.2604166057982646,67.25162689804772,33.11930585683297,75.79609544468546,32.58785249457701,42.70498915401301,51.75488069414317,32.80260303687636,44.43600867678959,56.63774403470716,,,21.64501160092808,2.9095127610208817,2.4385150812064964,43.49240780911063,25.147505422993493,37.10412147505423,48.7025171624714,59.93622448979592,,,,,30.96963123644252,19.99566160520608,17.711496746203906,9.440347071583512,14.084598698481562,7.16702819956616,0.5016846884057843,0.1109975951689439,0.1501552240199517
idaho,73.8,26.1,573.0,300.9,20.5,19.29,7725,4057,8.02,11.78,27.75,2730,1434,25.63,5047,5.02,646,0.0,1.4,0.1,0.0,1.4,35.2,102.8,140.9,1811617.0,1780875.0,1185197.0,657101.0,742145.0,883059.0,351675.0,557572.0,35633.0,104683.0,114969.0,287098.0,122908.37635501217,134041.0,13.262808502828433,104.30500455890832,99.08688758916963,632.6683849702243,1697.976364864924,2043.06623967362,1034.1960066058116,214049931578.0,2391569647.0,9.0,30.0,106.0,301.0,6.6321328667988455,53.4616987006579,0.151093845366228,17.013157894736842,0.2366228070175438,6.509250256041195,3.409183612750052,1.654840188256163,0.8624563830799072,7.887865820302631,3.9254868535372807,1.4082897408815789,0.750914221260965,4.1569301239342105,2.196115224107456,36.69078947368421,45.66447368421053,30.041666666666668,52.24561403508772,37.2171052631579,33.14035087719298,42.10526315789474,53.2390350877193,49.96271929824562,27.88815789473684,6.682017543859649,30.75,6.302631578947368,18.157894736842103,16.278508771929825,37.125,23.48245614035088,38.69078947368421,47.424107142857146,24.61842105263158,27.48684210526316,8.423245614035087,8.078947368421053,29.105263157894736,32.00657894736842,19.07894736842105,20.265350877192983,28.72149122807017,31.06578947368421,0.2542818415176339,0.1295117853765001,0.1806129529943606
illinois,11.2,88.79999999999998,3723.6,293.5,184.2,18.38,45113,3556,4.77,15.13,23.99,11980,944,22.04,23622,8.3,8571,800.4,2.2,40.2,1013.2,215.1,17.0,186.4,2274.5,12821813.0,12529291.0,8764878.0,4930255.0,5412995.0,6686514.0,5100531.0,3367709.0,413041.0,885321.0,745681.0,2012735.0,19853251.297446635,2128687.0,304.7694846958365,2382.11074429995,5664.939803419995,29178.992592292016,119530.44810519244,88150.4368623284,33657.08880183654,143778561906.0,6216493488.0,48.0,657.0,11345.0,11612.0,9.465114627601292,63.69404702267852,0.3704984801347452,23.674033149171272,0.294536525475752,28.91695459881028,11.313836717979267,23.87875451559218,9.185330272873893,25.955924629251147,9.744213332449313,9.294883128416538,3.4411429705384378,13.26419679548729,4.863082768236447,47.8989280245023,48.27901990811639,49.8572741194487,46.85267993874426,54.84042879019909,45.396324655436445,46.97886676875957,51.73139356814701,48.33721286370597,79.52865461231995,64.91939932577382,66.62062615101289,22.35788827501535,31.75936157151627,46.64563552833078,66.23920367534457,56.23399693721287,69.34600061293288,75.1018092609629,66.76218204106651,70.06619675145572,60.44100520992952,62.62611094085198,59.71546707503828,61.81531393568147,44.04441041347626,43.61990811638591,47.42664624808576,46.64716692189893,0.3345199812127128,0.1344764851031353,0.3932549355763303
indiana,12.7,87.30000000000001,2726.8,400.2,166.4,17.11,31140,4570,7.54,14.67,23.18,8487,1246,22.61,15610,6.48,5466,440.1,4.3,8.7,0.0,167.8,36.6,84.7,742.1,6751340.0,6550921.0,4501214.0,2622601.0,2911562.0,3411413.0,1495739.0,1953576.0,160490.0,460480.0,415542.0,1057547.0,27936631.282807592,957045.0,292.36275129934944,871.7712961244933,1778.3524194166478,5539.040690846882,360068.57320932235,34824.556021872915,17249.257164254297,92789363558.0,1541248299.0,39.0,443.0,3170.0,4697.0,8.995803356366666,61.5174563792085,0.2639065936637116,21.29432624113475,0.2544917257683215,20.26672813096227,10.00075903623459,15.111229227006628,7.351236938336311,17.848565280366156,8.438953503830188,3.939374569733491,1.899573440416864,6.184516680126179,2.922964825278892,38.44870283018868,50.55719339622642,31.91391509433962,52.75943396226416,44.47818396226416,28.45106132075472,50.989386792452834,53.72877358490566,48.97287735849056,69.54164205552274,51.07265209686946,56.35579196217494,11.945035460992909,19.13888888888889,58.09846698113208,58.715801886792455,46.974646226415096,52.75428233904312,53.717584369449376,56.531600708800944,66.98700531600709,47.44240992321323,55.56645008860012,49.83490566037736,58.15389150943396,31.066627358490567,35.604363207547166,33.564268867924525,36.95341981132076,0.2615670448503011,0.1347129991222558,0.3287050043928307
iowa,57.29999999999999,42.6,1567.3,490.1,73.1,16.41,16773,5245,7.73,15.0,23.58,4333,1355,21.25,9190,6.96,2853,0.0,0.0,0.0,0.0,597.2,19.4,342.3,958.8,3179090.0,3084598.0,2119884.0,1275893.0,1407100.0,1686696.0,497297.0,843424.0,65900.0,152380.0,194570.0,540542.0,2572829.388654842,561213.0,83.60374583238158,637.0240161815036,384.5665148514912,1625.122993727178,212.6213157659816,11132.421420063189,5910.037175450126,144659721012.0,1085964740.0,13.0,139.0,470.0,998.0,7.626918044000734,58.74630170758928,0.1568814675425056,19.67561521252797,0.2083892617449664,8.223331474664212,4.45236327408693,6.826235172476579,3.715098824282831,8.086504369392857,4.166475201382812,2.0978102253214286,1.078296350375,1.766916452636161,0.9134765823861608,29.7578125,41.40513392857143,23.449776785714285,47.84151785714285,37.010044642857146,31.527901785714285,38.20200892857143,55.25111607142857,56.78236607142857,36.47767857142857,30.3828125,32.041387024608504,8.463087248322148,6.855704697986577,35.997767857142854,70.23772321428571,32.9140625,42.28683035714285,40.690744920993225,31.8828125,37.28459821428572,28.405133928571427,31.956473214285715,30.425223214285715,34.263392857142854,22.350446428571427,25.685267857142858,17.934151785714285,19.700892857142858,0.2162820706753114,0.1184694824863504,0.3988437211285618
kansas,45.50000000000001,54.6,1073.7,365.5,59.8,19.05,12668,4312,6.62,13.54,23.42,3555,1210,22.37,6906,7.6,1845,0.0,178.2,158.8,89.6,80.3,6.4,229.6,742.8,2932099.0,2850702.0,1921951.0,1139738.0,1272290.0,1512063.0,739602.0,811410.0,61847.0,161293.0,185276.0,464028.0,12728285.543230277,426581.0,67.44442535123498,512.6846135457147,1061.687981040935,2776.133703813199,862.7191147228023,14109.367825004652,6308.038923508385,211753717642.0,1345767737.0,15.0,213.0,1092.0,1488.0,7.5056669958193565,58.947312457780455,0.1951034387866666,21.57575757575757,0.2824242424242424,9.746112745062543,4.505045506308813,9.110476124558613,4.256783264931148,12.615416389774428,5.536803263841978,5.126522769636912,2.1782465783462004,8.374436705229192,3.7567436876887816,39.5006031363088,45.27744270205066,36.45476477683957,49.41375150784077,38.44028950542823,36.291917973462006,41.71411338962606,55.47768395657418,49.82026537997587,34.0108564535585,31.80337756332932,41.15636363636364,14.62181818181818,27.75878787878788,42.76236429433052,64.41254523522316,47.42098914354644,52.59107358262968,49.34260429835651,35.87696019300362,37.47044632086852,34.86127864897467,35.77442702050664,39.32207478890229,41.23763570566948,33.12665862484921,34.540410132689985,41.145958986731,43.16767189384801,0.2698650357843898,0.1263877922968748,0.3352859803975505
kentucky,8.2,91.8,1688.5,374.7,111.3,19.24,20478,4544,8.63,12.49,23.97,6173,1370,21.14,12133,6.13,1945,623.4,86.4,14.0,0.0,11.6,32.0,46.9,814.4,4494141.0,4359181.0,3053564.0,1748475.0,1988420.0,2121880.0,735062.0,1531795.0,112695.0,376963.0,270859.0,734851.0,10231904.817414315,453039.0,50.402772234257455,431.6020085400582,1029.69130105702,1422.948729072406,611.3887974886464,20177.84107642783,11099.075271490688,102283004821.0,2367816964.0,11.0,248.0,1234.0,2460.0,8.519768889949443,59.27974804938744,0.2017785597140661,25.511145272867022,0.316141429669485,15.588779370764671,8.74460363757708,9.250096555384324,5.13897943464434,11.815665707232773,6.286506752352986,9.07362455107657,4.892060938450229,10.617779962422665,6.044335752570444,38.84073506891271,58.74425727411945,23.42343032159265,60.71133231240429,49.28407350689127,22.366003062787136,58.29632465543645,51.67457886676876,51.95022970903522,57.424196018376726,34.33001531393568,41.31283627978478,31.07686395080707,37.23059185242121,26.88055130168453,43.86830015313936,36.59571209800919,36.24961715160797,46.2707055214724,49.487748851454825,62.51607963246554,33.89050535987749,41.1531393568147,38.823889739663095,47.21439509954058,47.18759571209801,56.424196018376726,49.51531393568147,60.03215926493109,0.2586953006893799,0.1524349232828198,0.2278386859918927
louisiana,5.6,94.4,4282.1,925.4,188.6,12.46,36273,7839,14.03,11.23,22.4,5880,1271,15.59,24088,4.65,6334,4.2,3539.6,197.6,180.2,51.4,117.0,15.3,4105.3,4657305.0,4531545.0,3133855.0,1748688.0,2066323.0,2160206.0,1963473.0,1732660.0,146299.0,431595.0,297359.0,722446.0,22639331.3184884,404492.0,117.78149912999136,855.5557453346374,1704.640691731232,3036.9070155614795,61504.79832557779,39057.092980835805,15286.994056701136,111915258185.0,23736382213.0,15.0,394.0,4767.0,5156.0,8.633713196684534,59.86421097504025,0.2653759545003652,33.089846603360115,0.385390796201607,25.940955943740583,10.383525148804104,15.95518661405359,6.472019030976612,22.980942291473344,8.689490329883286,25.278811126538184,10.015291532680836,25.0015633400634,9.894268030179395,58.62680115273776,62.46181556195965,53.92939481268012,63.90778097982709,55.49135446685879,29.36023054755044,60.47982708933718,52.82636887608069,48.49351585014409,60.89347826086957,38.50869565217391,50.964937910883854,59.45872899926954,58.320672023374726,43.10446685878963,57.05259365994236,49.10590778097983,46.84604212055192,52.86131386861314,66.20434782608696,69.22536231884058,52.24057971014493,52.39855072463768,55.360951008645536,56.62968299711815,73.69740634005764,76.95172910662824,70.11311239193084,73.63328530259366,0.4028809788569179,0.1653342887516575,0.1957544875607537
maine,74.3,25.7,372.0,270.1,14.4,21.03,6032,4380,7.74,27.63,24.97,1965,1427,22.84,3895,8.18,453,0.0,0.0,0.0,0.0,0.1,79.1,47.8,126.9,1357046.0,1321489.0,994900.0,571064.0,737782.0,711350.0,108465.0,361028.0,30163.0,62607.0,63932.0,280821.0,115913.70510027545,261465.0,28.19715230873288,83.53554708521752,452.67904945160507,262.0008033558391,0.703975659613181,1652.3213013430848,1041.7360934399633,79888263364.0,11745102727.0,11.0,112.0,30.0,163.0,5.572578751438356,52.7452352,0.07423659916,16.875,0.1815,1.48095854008408,0.8989171505642928,0.926836040112858,0.5989576972563257,2.197406951574939,1.2640969492997542,0.7865132014176904,0.4961843280835381,0.8844935431326781,0.5155143336977887,23.73955773955774,40.05159705159705,12.582309582309582,47.93120393120393,40.5945945945946,21.987714987714988,35.43980343980344,38.12530712530712,67.6928746928747,8.555,5.72,10.7925,4.4375,4.5,42.385749385749385,30.18918918918919,37.85012285012285,27.795,26.541772151898734,7.4975,8.8475,4.9625,5.89,9.582309582309582,11.415233415233416,13.152334152334152,17.196560196560196,11.194103194103194,13.535626535626536,0.1770148548662635,0.1138859215854907,0.3543933031708549
maryland,10.2,89.70000000000002,1269.2,205.6,52.6,23.58,19827,3211,4.47,16.99,25.07,7360,1192,23.81,10864,9.4,2574,30.1,,0.0,156.6,0.0,12.9,38.6,238.2,6148545.0,6006777.0,4240795.0,2294270.0,2516341.0,3296484.0,3112738.0,1254730.0,175507.0,391353.0,363466.0,949890.0,633435.9099637327,696098.0,197.55317367513496,609.0959853543395,3187.797251497131,2783.615248726164,2216.123087701523,19870.304533264607,6705.103188882121,25151992308.0,6979074857.0,22.0,326.0,4313.0,2890.0,7.837788326426278,65.98067774891774,0.2890238818032899,28.437285812200138,0.3453735435229609,15.363598829018748,4.915673367907896,27.834146237937446,8.970526689041662,24.32463368091322,7.663979176839322,17.236621519471186,5.336815164962712,19.48602205234034,6.031925112922035,50.539661016949154,38.39728813559322,58.624406779661015,35.01152542372881,48.79864406779661,43.64813559322034,44.51728813559322,50.78033898305085,46.5735593220339,40.60970608339029,74.66233766233766,62.03289924605895,44.72858122001371,48.84715558601782,61.33898305084746,44.734915254237286,58.43728813559322,46.22351332877648,34.66346812885538,49.42993848257006,40.74025974025974,65.98906356801093,61.50102529049897,59.54915254237288,54.53491525423729,63.42169491525424,59.03457627118644,61.389830508474574,56.833220338983054,0.3586596505787535,0.1152334191942921,0.2766310289424204
massachusetts,22.6,77.30000000000001,1343.7,192.2,56.1,25.72,25412,3636,3.96,27.12,24.63,7259,1039,22.83,12005,10.58,4197,0.0,0.0,0.0,0.0,0.1,30.8,49.3,80.2,6991852.0,6756217.0,4902868.0,2714448.0,2979634.0,3876978.0,2120178.0,1449494.0,209959.0,433215.0,357943.0,1156031.0,4394158.967058136,1432430.0,286.049202693697,594.1507629270922,11828.411437460358,5446.648847710974,318.3420896662118,28448.6012363159,12641.26681996969,20204390225.0,7130660432.0,33.0,732.0,2740.0,3286.0,6.617915620003055,58.331218852230485,0.2564277461317588,21.311373523927905,0.2579241765071473,4.521441840315277,1.9582579752592133,7.633420419114352,3.590719020464732,15.65100471905926,6.732578810105555,4.520044081541358,1.8764203214950617,6.6178396807697535,2.789771018305556,35.85,38.28703703703704,41.57283950617284,35.214814814814815,49.13395061728395,56.52716049382716,40.855555555555554,42.9820987654321,49.49814814814815,15.936183395291202,27.89900867410161,51.1988812927284,13.1727781230578,20.82784338098197,65.55123456790123,49.16481481481482,74.91728395061729,56.36926889714994,45.49357326478149,19.88909541511772,18.34944237918216,29.167905824039654,29.454151177199503,44.43827160493827,46.86975308641976,30.18148148148148,30.23148148148148,33.22283950617284,33.41543209876543,0.2598387101031997,0.118859363499063,0.4807402519906802
minnesota,29.1,70.9,1820.6,318.8,83.2,18.75,22680,3971,5.5,15.54,23.77,6824,1195,22.58,12508,6.57,3221,0.0,0.0,0.0,147.5,182.8,55.7,134.2,520.2,5670472.0,5550433.0,3847501.0,2229100.0,2470483.0,3105784.0,1228537.0,1257815.0,125307.0,247610.0,348468.0,901517.0,2216043.566351349,739983.0,289.9472058880666,710.8717966439892,1917.1576801369804,2664.328381603187,282.77634679688214,17442.422732254687,7870.759338716,206232627084.0,18949394733.0,25.0,250.0,1289.0,1525.0,6.717352262098024,58.17885635818909,0.2057764927961359,21.938707528314456,0.2603597601598934,5.398726462724399,2.359937978414508,5.911226961960557,2.833798421614244,11.042969155308306,4.732473013296345,5.77922404577608,2.366595354174751,6.693063973220598,2.791460103437874,29.659800664451826,33.70764119601329,30.653820598006643,38.23720930232558,38.95681063122924,35.6843853820598,34.04385382059801,53.46511627906977,51.415946843853824,21.38548601864181,26.503328894806923,41.50299800133244,19.597601598934045,23.533644237175217,52.22990033222592,55.20863787375415,43.89568106312292,41.2103861517976,34.6815955213436,21.74034620505992,21.033954727030626,25.41411451398136,24.881491344873503,34.119601328903656,35.41860465116279,31.229235880398672,32.201993355481726,31.53421926910299,32.25714285714286,0.2227160719172981,0.1058137792255016,0.2995296871097672
mississippi,2.7,97.2,1085.0,367.8,63.1,18.94,13633,4622,10.71,13.46,22.36,4589,1556,21.89,7935,4.82,2475,33.3,28.4,76.4,123.0,2.3,56.5,4.9,324.8,2967023.0,2874132.0,1974105.0,1108670.0,1317375.0,1331967.0,1305149.0,1174672.0,91177.0,283522.0,182146.0,472931.0,1683676.368018057,194955.0,60.55591178744106,286.5803327222018,278.82940854457763,2487.069511795208,18.686718378843533,14613.20371564632,5861.629805943328,121533935354.0,3914344129.0,9.0,130.0,2283.0,2516.0,9.011325062043053,57.99821897142857,0.1382279048128588,30.252583237657863,0.3809414466130884,31.238624033029566,12.401653468873734,10.525138911138653,4.213651927631672,12.76994994056492,4.79384022752278,23.32576674312984,9.278473849481776,25.83807776559567,10.330476726808657,61.48291571753986,65.47835990888383,55.54555808656036,67.48519362186788,55.99430523917995,17.14236902050114,63.33485193621868,52.54328018223234,50.46013667425968,71.184,24.59314285714286,26.79334098737084,52.56371986222732,59.06773823191734,35.71526195899772,42.10933940774488,29.255125284738043,47.90285714285714,32.744851258581235,73.33714285714285,77.50285714285714,40.10285714285714,36.289142857142856,40.249430523918,37.76537585421412,73.85649202733485,76.99430523917995,72.9749430523918,76.39749430523918,0.4256412961709797,0.1713489793431404,0.1479874750925132
missouri,11.3,88.80000000000001,1760.0,285.3,117.0,20.46,23826,3862,6.64,14.28,22.88,8601,1394,22.04,14112,8.8,2546,0.9,0.0,0.3,44.8,64.3,22.2,78.0,210.6,6141534.0,5967909.0,4187819.0,2433819.0,2782081.0,3084786.0,1340771.0,1817436.0,138820.0,377539.0,367132.0,1033836.0,7720286.98734809,782061.0,158.51904307485978,731.4496108203806,2095.446805923428,3230.3403488616823,1207.0903621967675,25845.9394301359,11307.993028159195,178052333716.0,2487445715.0,33.0,369.0,2681.0,3270.0,8.038473714382732,59.88779851874244,0.2673666358728813,25.230024213075065,0.312953995157385,14.007562433444592,6.30080100070625,11.285638147606637,4.908179306240512,16.503195914608224,7.120987766504232,9.31694280550665,4.06264273014208,11.403080351874848,5.069084642866989,38.98367593712213,49.18016928657799,31.685006045949216,53.37908101571947,42.33736396614268,23.48246674727932,46.82829504232164,52.33736396614268,53.4987908101572,46.00604594921403,38.03022974607013,52.318401937046005,29.52360774818402,36.87590799031477,48.94619105199517,50.52055622732769,47.1136638452237,42.99697702539299,57.04854368932039,43.194074969770256,48.26178960096736,35.157799274486095,37.85973397823458,45.38270858524788,50.67714631197098,46.26602176541717,50.87605804111246,48.03869407496977,53.212817412333735,0.2625485236655114,0.1312057950848338,0.2811064810837639
montana,52.9,47.0,433.5,391.9,28.5,20.51,5626,5086,9.58,13.19,27.63,1832,1656,23.46,3698,7.51,534,511.8,42.8,108.1,0.0,0.0,16.5,113.6,792.8,1077978.0,1053304.0,746462.0,436481.0,512553.0,548944.0,160987.0,327785.0,22303.0,42160.0,60366.0,202454.0,161963.55848826622,137704.0,41.67953296162008,63.82510383330797,188.675285974504,1399.1112389682526,391.9770089751419,1766.6919370930095,934.6281412514728,376973729130.0,3866634365.0,19.0,57.0,79.0,212.0,5.203697750332803,54.51075520376176,0.0814448781034482,14.379310344827584,0.1767084639498432,2.033871273087801,1.0989659582211428,1.8965906878310508,0.996980554271661,3.476471797855799,1.816581438272728,0.7961891036175549,0.4198234689968652,1.6669129457304075,0.9200156723730408,33.30407523510972,43.18808777429467,23.128526645768027,54.489028213166144,37.14420062695925,13.12539184952978,32.5705329153605,47.66771159874608,62.81191222570533,8.689655172413794,8.363636363636363,14.244514106583072,3.313479623824452,7.58307210031348,44.523510971786834,27.91849529780564,31.31974921630094,47.05329153605015,43.19063545150502,9.15987460815047,9.987460815047022,9.617554858934168,9.20689655172414,14.633228840125392,16.344827586206897,12.62382445141066,13.689655172413794,15.366771159874608,16.19435736677116,0.2311963609053776,0.1207156902633456,0.2686629480268379
nebraska,28.8,71.2,898.0,457.3,47.2,17.53,9666,4923,6.61,12.06,24.22,2605,1327,23.03,5704,6.42,1203,0.0,0.3,9.7,71.9,274.0,4.8,96.8,457.5,1951480.0,1899516.0,1275315.0,766887.0,840802.0,1046463.0,435835.0,510749.0,34474.0,105606.0,130400.0,305771.0,1525048.2457119448,281897.0,76.1396723444727,447.1427574371015,512.4714854748996,2760.21894640324,312.0674554707146,7208.662337054694,3358.3533968364964,198957385713.0,1371105730.0,18.0,89.0,493.0,706.0,6.701991673165052,55.72398688517179,0.1594779516672694,18.66184448462929,0.2276672694394213,5.435383654217992,2.515790572990675,3.161059323185353,1.519648673612968,9.545110596631105,4.381347367768535,1.678681259947559,0.7972636127414106,4.438666770126582,1.9904777752188068,34.265822784810126,40.499095840868,31.79385171790235,46.1374321880651,30.38698010849909,40.285714285714285,40.53526220614828,60.386980108499095,50.90596745027125,20.65641952983725,12.207956600361664,33.381555153707055,6.296564195298372,14.30741410488246,42.87703435804702,67.07956600361663,43.14647377938517,53.69439421338156,44.577358490566034,22.580470162748643,22.714285714285715,14.636528028933093,13.707052441229656,33.495479204339965,35.34538878842676,21.77757685352622,22.39602169981917,26.918625678119348,27.763110307414102,0.2477738814742806,0.1200657057194264,0.3352715621513741
nevada,31.0,69.1,761.3,242.0,39.4,21.11,11276,3584,5.8,17.39,29.0,4126,1311,24.11,7155,5.5,1658,0.0,,1.2,0.0,0.0,3.2,125.2,129.7,3059238.0,3018139.0,2116718.0,1141952.0,1269846.0,1538959.0,1616355.0,942152.0,109512.0,274760.0,181429.0,482407.0,981397.8632209091,62308.0,10.346560390776553,218.02383797162256,1310.738694056304,2311.8305362004626,5374.170396313511,9937.415456037868,3844.6462259373175,284537290201.0,1839636284.0,2.0,142.0,2372.0,2270.0,5.621883610213304,64.15437143774069,0.4309419129715026,23.71632124352332,0.3303756476683938,3.5986319446891426,1.3350429510263222,29.20496129924493,10.726839873067677,31.255944943617457,11.397172070043643,13.7918397000629,5.254076760293967,21.0856176388742,7.898819817549422,59.86777920410783,53.639281129653405,62.45314505776637,51.374839537869065,60.29268292682927,57.071887034659824,54.21822849807445,48.37098844672657,46.08729139922978,7.313222079589217,67.59691912708601,68.63082901554404,27.848445595854923,45.12176165803109,8.284980744544287,40.2836970474968,60.435173299101415,50.78690629011553,53.16575342465753,16.313222079589217,12.668806161745827,69.45442875481386,67.51476251604622,64.45956354300385,62.71245186136072,51.44415917843389,47.70860077021823,58.942233632862646,56.37740693196405,0.4207557389821329,0.1537349106569627,0.049067367224057
new hampshire,15.8,84.1,301.6,217.3,13.3,25.65,5660,4080,5.68,29.78,24.24,1957,1410,22.98,3402,7.87,471,0.0,0.0,0.0,103.0,0.6,28.8,15.4,147.7,1372175.0,1330682.0,986106.0,540498.0,636480.0,767453.0,151670.0,250347.0,28947.0,62809.0,63509.0,250136.0,91064.42748519011,191011.0,59.88205824336354,48.71850944658765,327.90509246315764,1242.0403241583635,89.48263610849325,1496.401874908513,914.6322730425572,23190115212.0,1025971768.0,21.0,108.0,49.0,133.0,5.183857572759296,52.87858845714285,0.0973517512305475,19.394812680115272,0.2115273775216138,0.6230229438799987,0.3907944711290727,0.6998140477813923,0.4448966579836317,3.015664341334286,1.7430669379714288,0.8556750612742857,0.54419203638,1.6017833511942856,0.9013156804771428,17.06,28.14,16.98,31.254285714285714,35.145714285714284,22.408571428571427,33.57142857142857,37.37428571428571,60.191428571428574,4.171428571428572,4.825714285714286,16.685878962536023,5.697406340057637,8.288184438040346,61.05428571428571,26.645714285714284,45.21142857142857,48.16332378223496,38.97935103244838,3.617142857142857,4.168571428571428,3.88,4.56,13.365714285714288,15.571428571428571,14.202857142857145,17.997142857142858,14.362857142857145,16.845714285714287,0.1507475947282931,0.0956885884533127,0.3001052664655601
new jersey,4.8,95.4,1999.8,215.8,89.1,21.8,30994,3344,4.54,18.24,24.16,10006,1080,22.51,16603,7.63,5052,0.0,0.0,0.0,294.0,0.0,15.5,38.4,347.9,9234024.0,9058493.0,6411606.0,3397156.0,3738342.0,4893875.0,4267182.0,2002766.0,304973.0,608877.0,530376.0,1494516.0,2431911.064300888,1474804.0,986.676662720503,664.9494265726138,6220.91911199556,33797.717575077826,88.34622469242672,41103.26005931731,14859.454419742884,19048916230.0,3533083369.0,116.0,482.0,7723.0,6455.0,8.02118017572036,63.92877925747126,0.4105089152402209,26.94891854578923,0.3291762540266912,17.52513413226335,6.236609195018051,23.53970001155274,8.698609441360704,27.15986694794544,9.674199246809264,14.660481528958275,5.040716698730857,17.39402874416919,6.106144032911508,47.68821641448877,41.24300779458964,56.20128381476387,35.55112333791838,56.07565337001376,59.85648784961027,44.12425492893168,48.34387895460798,47.79596515359927,45.98390804597701,67.53103448275863,71.65899677864704,36.781408191440406,42.93327197422918,82.72077028885832,46.241632278771206,62.99724896836314,76.1167816091954,50.13944782405241,50.16873563218391,45.948965517241376,62.3783908045977,61.32873563218391,61.97524071526823,61.215497478221,55.65107748739111,53.30215497478221,56.11462631820266,53.83814763869785,0.3418397415992291,0.1260177740646167,0.3945075116187868
